tstamp2,KW,CHWTON,HTmmBTU,Temperature,Wind Speed,Wind Direction,Surface Albedo,Pressure,Precipitable Water,Solar Zenith Angle,Relative Humidity,Dew Point,Cloud Type
2023-11-01T13:00:00.000,16456.9,6345.81,6.01,12.3,2.5,69,0.17,972,0.5,100.21000000000001,20.14,-10,0
2023-11-01T14:00:00.000,16677,6570.46,5.84,13.200000000000001,2.6,72,0.17,973,0.5,87.84,19.04,-9.9,0
2023-11-01T15:00:00.000,16592.75,6761.26,5.88,17.5,4.2,79,0.17,973,0.5,76.55,14.9,-9.5,0
2023-11-01T16:00:00.000,16298.2,6638.78,6.14,20.5,5.300000000000001,99,0.17,974,0.6000000000000001,66.09,14.73,-7.3,0
2023-11-01T17:00:00.000,15883.58,6346.72,5.97,23.3,5,103,0.17,973,0.6000000000000001,57.21,13.46,-6.2,0
2023-11-01T18:00:00.000,15187.5,5774.52,6.26,25.6,4.2,105,0.17,972,0.6000000000000001,50.84,11.97,-6,0
2023-11-01T19:00:00.000,14557.95,5356.56,6.23,27.400000000000002,3.4000000000000004,109,0.17,971,0.6000000000000001,48.01,11.07,-5.6,0
2023-11-01T20:00:00.000,14063.8,4984.76,6.57,28.5,2.7,111,0.17,970,0.7000000000000001,49.33,10.56,-5.4,0
2023-11-01T21:00:00.000,14214.52,4510.53,6.37,28.900000000000002,2.1,114,0.17,969,0.7000000000000001,54.51,10.3,-5.4,0
2023-11-01T22:00:00.000,16199.3,4071,6.29,28.6,1.7000000000000002,115,0.17,968,0.6000000000000001,62.58,10.32,-5.6,0
2023-11-01T23:00:00.000,15587.25,3772.48,6.51,27.6,1.1,113,0.17,968,0.6000000000000001,72.54,10.950000000000001,-5.6,7
2023-11-02T00:00:00.000,15127.58,3492.13,6.54,24.5,0.4,114,0.17,968,0.6000000000000001,83.65,14.07,-4.7,1
2023-11-02T01:00:00.000,14364.88,3153.42,6.73,23.200000000000003,0.4,84,0.17,969,0.6000000000000001,95.69,14.68,-5.2,7
2023-11-02T02:00:00.000,13918.52,3044.98,6.63,21.900000000000002,0.7000000000000001,49,0.17,969,0.6000000000000001,108.02,15.82,-5.2,7
2023-11-02T03:00:00.000,13601.05,2943.03,6.78,20,1.2000000000000002,44,0.17,969,0.6000000000000001,120.53,17.66,-5.3,0
2023-11-02T04:00:00.000,13749.35,3019.39,6.84,18.1,1.4000000000000001,47,0.17,970,0.6000000000000001,132.96,19.71,-5.4,0
2023-11-02T05:00:00.000,13307.27,2953.58,7.46,16.7,1.4000000000000001,54,0.17,970,0.7000000000000001,144.88,21.46,-5.5,0
2023-11-02T06:00:00.000,13368.75,3186.44,7.46,15.9,1.4000000000000001,62,0.17,970,0.7000000000000001,155.26,22.740000000000002,-5.4,0
2023-11-02T07:00:00.000,13112.85,3279.32,7.46,15.200000000000001,1.5,72,0.17,970,0.7000000000000001,161.09,24.07,-5.2,0
2023-11-02T08:00:00.000,13714.07,3681.3,7.44,14.5,1.5,78,0.17,970,0.7000000000000001,158.27,25.41,-5.1,0
2023-11-02T09:00:00.000,14791.8,4661.15,7.15,13.9,1.5,82,0.17,970,0.7000000000000001,149.09,26.3,-5.2,0
2023-11-02T10:00:00.000,15416.9,5403.67,6.8,13.5,1.6,85,0.17,970,0.7000000000000001,137.58,26.46,-5.4,0
2023-11-02T11:00:00.000,15835.63,6083.65,6.39,13.100000000000001,1.6,84,0.17,971,0.7000000000000001,125.28,26.48,-5.8,0
2023-11-02T12:00:00.000,16195.1,6385.34,6.13,12.8,1.7000000000000002,81,0.17,971,0.7000000000000001,112.78,26.310000000000002,-6.1,0
2023-11-02T13:00:00.000,16544.2,6692.04,5.96,12.600000000000001,1.7000000000000002,80,0.17,972,0.7000000000000001,100.37,26.18,-6.3,0
2023-11-02T14:00:00.000,16735.4,7039.9,5.81,13.600000000000001,1.8,83,0.17,972,0.7000000000000001,88.01,24.21,-6.5,0
2023-11-02T15:00:00.000,16689.9,7226.71,5.64,18.400000000000002,2.6,85,0.17,973,0.7000000000000001,76.75,17.93,-6.4,0
2023-11-02T16:00:00.000,16434.2,7005.1,5.87,22.200000000000003,2.6,102,0.17,973,0.7000000000000001,66.32000000000001,15.370000000000001,-5.4,0
2023-11-02T17:00:00.000,15724.22,6634.7,5.84,25.5,2,115,0.17,973,0.7000000000000001,57.480000000000004,13.49,-4.5,0
2023-11-02T18:00:00.000,15039,5983.6,5.84,27.8,1.5,133,0.17,973,0.7000000000000001,51.14,11.64,-4.6,0
2023-11-02T19:00:00.000,14413.33,5485.77,6.09,29.200000000000003,1.3,157,0.17,972,0.7000000000000001,48.32,10.25,-5.2,0
2023-11-02T20:00:00.000,13829.45,5172.09,6.15,30.1,1.2000000000000002,183,0.17,971,0.7000000000000001,49.64,9.21,-6,0
2023-11-02T21:00:00.000,13865.52,4717.75,6.2,30.3,1.2000000000000002,205,0.17,970,0.7000000000000001,54.79,8.69,-6.6,0
2023-11-02T22:00:00.000,15959.78,4184.99,5.97,30.1,1.3,220,0.17,970,0.7000000000000001,62.82,8.48,-7,0
2023-11-02T23:00:00.000,15801.85,3866.15,5.73,28.8,1.2000000000000002,234,0.17,969,0.7000000000000001,72.76,9.200000000000001,-6.9,0
2023-11-03T00:00:00.000,15310.27,3598.3,5.67,24.200000000000003,1,256,0.17,969,0.7000000000000001,83.84,12.83,-6.1,0
2023-11-03T01:00:00.000,15033.6,3382.76,5.52,21.900000000000002,1.3,275,0.17,970,0.6000000000000001,95.87,14.07,-6.8,0
2023-11-03T02:00:00.000,14474.3,3093.9,5.61,20.900000000000002,1.3,301,0.17,970,0.6000000000000001,108.19,14.8,-6.9,0
2023-11-03T03:00:00.000,14138.7,3023.73,5.83,19.900000000000002,1.4000000000000001,332,0.17,971,0.6000000000000001,120.7,15.6,-7,0
2023-11-03T04:00:00.000,14092.53,2966.75,6.15,18.900000000000002,1.4000000000000001,360,0.17,971,0.6000000000000001,133.13,16.43,-7.2,0
2023-11-03T05:00:00.000,13868.75,2991.67,6.95,18.2,1.4000000000000001,26,0.17,971,0.7000000000000001,145.08,16.92,-7.3,0
2023-11-03T06:00:00.000,13823.85,3242.07,7.46,17.7,1.4000000000000001,50,0.17,971,0.7000000000000001,155.51,17.17,-7.6,0
2023-11-03T07:00:00.000,13610.18,3454.71,7.86,17,1.4000000000000001,70,0.17,971,0.7000000000000001,161.4,17.72,-7.7,0
2023-11-03T08:00:00.000,13286.42,3711.46,7.39,16.2,1.5,83,0.17,970,0.7000000000000001,158.54,18.51,-7.8,0
2023-11-03T09:00:00.000,14289.57,4447.49,7.18,15.200000000000001,1.5,88,0.17,970,0.7000000000000001,149.3,19.76,-7.8,0
2023-11-03T10:00:00.000,14776.8,5223.26,6.41,14.4,1.5,87,0.17,970,0.7000000000000001,137.75,20.92,-7.7,0
2023-11-03T11:00:00.000,15372.9,5811.8,6.06,13.8,1.5,85,0.17,970,0.6000000000000001,125.44,21.79,-7.7,0
2023-11-03T12:00:00.000,15962.45,6281.02,5.86,13.4,1.6,84,0.17,971,0.6000000000000001,112.94,22.330000000000002,-7.7,0
2023-11-03T13:00:00.000,16203.48,6689.93,5.79,13.100000000000001,1.7000000000000002,83,0.17,971,0.7000000000000001,100.54,22.81,-7.7,0
2023-11-03T14:00:00.000,16168.4,7033.65,5.65,14,1.7000000000000002,83,0.17,972,0.7000000000000001,88.17,21.75,-7.6,0
2023-11-03T15:00:00.000,16179.27,7180.36,5.77,19.1,2.6,82,0.17,972,0.7000000000000001,76.96000000000001,16.05,-7.3,0
2023-11-03T16:00:00.000,15944.9,7088.55,5.63,23,2.4000000000000004,92,0.17,972,0.7000000000000001,66.55,12.72,-7.2,0
2023-11-03T17:00:00.000,15513.38,6728.91,5.67,26.5,1.7000000000000002,114,0.17,972,0.7000000000000001,57.74,10.18,-7.4,0
2023-11-03T18:00:00.000,14844,5962.29,5.94,29,1.1,148,0.17,972,0.7000000000000001,51.43,8.59,-7.7,0
2023-11-03T19:00:00.000,14152.7,5595.82,6.04,30.5,1.1,198,0.17,971,0.7000000000000001,48.63,7.640000000000001,-8.1,0
2023-11-03T20:00:00.000,13762,5166.49,5.9,31.200000000000003,1.4000000000000001,224,0.17,970,0.7000000000000001,49.94,7.11,-8.5,0
2023-11-03T21:00:00.000,13943.1,4858.15,5.9,31.400000000000002,1.6,236,0.17,969,0.7000000000000001,55.07,6.82,-8.9,0
2023-11-03T22:00:00.000,15919.48,4257.72,5.76,31,1.7000000000000002,243,0.17,968,0.7000000000000001,63.07,6.86,-9.1,0
2023-11-03T23:00:00.000,15514.2,3904.32,5.56,29.5,1.4000000000000001,247,0.17,968,0.7000000000000001,72.97,7.8100000000000005,-8.5,0
2023-11-04T00:00:00.000,14885.03,3554.47,5.63,24.5,1.1,261,0.17,968,0.7000000000000001,84.03,11.27,-7.6,0
2023-11-04T01:00:00.000,14593.03,3300.83,5.5,22.200000000000003,1.3,277,0.17,968,0.7000000000000001,96.04,12.59,-8,0
2023-11-04T02:00:00.000,14220.98,3162.59,5.82,21.400000000000002,1.4000000000000001,304,0.17,969,0.7000000000000001,108.35000000000001,13.22,-8,0
2023-11-04T03:00:00.000,13866.88,3005.67,5.56,20.400000000000002,1.4000000000000001,334,0.17,969,0.7000000000000001,120.85000000000001,13.9,-8.1,0
2023-11-04T04:00:00.000,13941.1,2977.93,6.18,19.400000000000002,1.5,358,0.17,970,0.7000000000000001,133.3,14.5,-8.4,0
2023-11-04T05:00:00.000,13691.9,3078.71,6.91,18.900000000000002,1.5,17,0.17,970,0.7000000000000001,145.27,14.59,-8.7,0
2023-11-04T06:00:00.000,12872.58,3128.56,7.58,18.900000000000002,1.5,34,0.17,970,0.7000000000000001,155.75,14.280000000000001,-9,0
2023-11-04T07:00:00.000,11095.8,2912.77,7.62,19.1,1.4000000000000001,55,0.17,970,0.7000000000000001,161.71,13.94,-9.1,0
2023-11-04T08:00:00.000,10876.55,3113.31,7.17,18.7,1.4000000000000001,75,0.17,970,0.7000000000000001,158.81,14.27,-9.1,0
2023-11-04T09:00:00.000,11467.9,3875.17,6.39,17.5,1.4000000000000001,86,0.17,970,0.7000000000000001,149.51,15.5,-9,0
2023-11-04T10:00:00.000,13980.3,4796.14,6.15,15.9,1.5,90,0.17,970,0.7000000000000001,137.92000000000002,17.3,-8.9,0
2023-11-04T11:00:00.000,15172.75,5413.68,5.62,14.700000000000001,1.5,89,0.17,970,0.7000000000000001,125.60000000000001,18.68,-8.9,0
2023-11-04T12:00:00.000,16703.32,6176.97,5.73,14,1.5,86,0.17,970,0.6000000000000001,113.10000000000001,19.32,-9.1,0
2023-11-04T13:00:00.000,16531.28,6332.68,5.86,13.5,1.6,83,0.17,970,0.6000000000000001,100.7,19.580000000000002,-9.3,0
2023-11-04T14:00:00.000,16848.13,6590.65,5.61,14.3,1.8,81,0.17,971,0.6000000000000001,88.34,18.25,-9.6,0
2023-11-04T15:00:00.000,16955.6,6732.27,5.64,19.5,2.9000000000000004,79,0.17,971,0.6000000000000001,77.16,13.08,-9.6,0
2023-11-04T16:00:00.000,16195.2,6500.34,5.6,23,2.8000000000000003,84,0.17,971,0.6000000000000001,66.78,10.92,-9.2,0
2023-11-04T17:00:00.000,16075.98,6201.29,5.6,26.8,2,101,0.17,971,0.6000000000000001,58,9,-8.7,0
2023-11-04T18:00:00.000,15878.7,5746.45,5.75,29.900000000000002,1.3,122,0.17,970,0.6000000000000001,51.730000000000004,7.37,-9,0
2023-11-04T19:00:00.000,15286.35,5416.54,5.79,31.900000000000002,1,172,0.17,970,0.6000000000000001,48.94,6.33,-9.5,0
2023-11-04T20:00:00.000,14576.63,5053.68,5.84,32.9,1.3,221,0.17,969,0.6000000000000001,50.24,5.8100000000000005,-9.8,0
2023-11-04T21:00:00.000,13984.13,4578.86,5.62,33.2,1.8,243,0.17,968,0.6000000000000001,55.34,5.57,-10.2,0
2023-11-04T22:00:00.000,13593.15,4275.4,5.76,32.7,2,253,0.17,968,0.6000000000000001,63.31,5.64,-10.4,0
2023-11-04T23:00:00.000,12566.6,3827.57,5.65,30.6,1.4000000000000001,257,0.17,967,0.6000000000000001,73.18,6.73,-9.6,0
2023-11-05T00:00:00.000,12096,3478.32,5.44,25,1.2000000000000002,268,0.17,967,0.6000000000000001,84.21000000000001,9.700000000000001,-9.2,0
2023-11-05T01:00:00.000,11733.22,3354.8,5.66,23.3,1.3,285,0.17,968,0.6000000000000001,96.2,10.41,-9.5,0
2023-11-05T02:00:00.000,11543.95,3298.85,5.59,22.900000000000002,1.3,323,0.17,968,0.6000000000000001,108.5,10.58,-9.7,0
2023-11-05T03:00:00.000,11372.28,3234.24,5.67,21.5,1.4000000000000001,6,0.17,968,0.6000000000000001,121,11.36,-9.8,0
2023-11-05T04:00:00.000,11382.28,3179.34,5.97,19.8,1.5,35,0.17,969,0.6000000000000001,133.46,12.49,-10,0
2023-11-05T05:00:00.000,11456.57,3209.38,6.64,18.900000000000002,1.6,52,0.17,969,0.6000000000000001,145.45000000000002,13.280000000000001,-9.9,0
2023-11-05T06:00:00.000,11654.83,3169.21,7.33,18.400000000000002,1.6,62,0.17,969,0.7000000000000001,155.99,14.01,-9.6,0
2023-11-05T07:00:00.000,12030.17,3419.74,7.41,18,1.5,67,0.17,969,0.7000000000000001,162.02,14.81,-9.2,0
2023-11-05T08:00:00.000,12858.5,3816.05,7,17.5,1.5,70,0.17,969,0.8,159.08,15.74,-8.8,0
2023-11-05T09:00:00.000,13477.02,4412.93,6.23,17,1.5,74,0.17,968,0.8,149.71,16.69,-8.5,0
2023-11-05T10:00:00.000,14556.75,5154.44,5.57,16.5,1.6,79,0.17,968,0.9,138.09,17.64,-8.2,0
2023-11-05T11:00:00.000,15390.2,5771.4,5.81,16.1,1.6,82,0.17,968,0.9,125.76,18.47,-7.9,7
2023-11-05T12:00:00.000,15926.17,6227.97,5.7,15.8,1.7000000000000002,83,0.17,968,1,113.26,19.11,-7.7,7
2023-11-05T13:00:00.000,17248.78,6787.75,5.45,15.600000000000001,1.7000000000000002,84,0.17,968,1.1,100.87,19.490000000000002,-7.6,1
2023-11-05T14:00:00.000,17340.85,7049.9,5.45,16.400000000000002,1.8,87,0.17,969,1.1,88.51,18.67,-7.5,0
2023-11-05T15:00:00.000,17458.3,7212.84,5.27,21.400000000000002,3.1,85,0.17,969,1.2000000000000002,77.36,13.88,-7.3,0
2023-11-05T16:00:00.000,17364.07,7110.47,5.51,25.1,3,86,0.17,969,1.2000000000000002,67.01,11.65,-6.7,0
2023-11-05T17:00:00.000,17138.03,6727.33,5.47,28.8,2.2,112,0.17,969,1.2000000000000002,58.27,10.11,-5.7,0
2023-11-05T18:00:00.000,16084.52,6034.92,5.51,31.6,1.4000000000000001,160,0.17,968,1.3,52.02,8.47,-5.9,0
2023-11-05T19:00:00.000,15997.38,5825.55,5.61,33.300000000000004,1.9000000000000001,208,0.17,968,1.3,49.25,8.06,-5.3,0
2023-11-05T20:00:00.000,15542.55,5505.23,5.54,34,2.3000000000000003,226,0.17,967,1.3,50.54,8.41,-4.2,0
2023-11-05T21:00:00.000,15018.85,5172.44,5.71,34.1,2.2,231,0.17,966,1.3,55.61,9.040000000000001,-3.2,0
2023-11-05T22:00:00.000,14327.1,4692.7,5.43,33.800000000000004,1.9000000000000001,236,0.17,965,1.2000000000000002,63.54,9.81,-2.3,0
2023-11-05T23:00:00.000,13763.43,4301.27,5.35,32.4,1,243,0.17,965,1.2000000000000002,73.38,11.55,-1.2,0
2023-11-06T00:00:00.000,15157.03,3851.03,5.18,29.700000000000003,0.5,291,0.18,965,1.2000000000000002,84.38,13.63,-1,0
2023-11-06T01:00:00.000,16696.4,3707.94,5.1,28,0.7000000000000001,2,0.18,965,1.2000000000000002,96.36,14.48,-1.5,0
2023-11-06T02:00:00.000,16550.63,3602.57,5.3,26.400000000000002,1,29,0.18,965,1.2000000000000002,108.65,15.6,-1.8,0
2023-11-06T03:00:00.000,16268.55,3430.88,5.66,25.400000000000002,1.1,45,0.18,965,1.1,121.15,16.32,-2,0
2023-11-06T04:00:00.000,16131.83,3391.83,5.84,25,1,63,0.18,966,1.2000000000000002,133.61,16.54,-2.1,0
2023-11-06T05:00:00.000,16678.75,3585.13,6.12,24.5,0.8,85,0.18,966,1.2000000000000002,145.63,16.91,-2.2,0
2023-11-06T06:00:00.000,17295.95,3773.69,6.31,23.900000000000002,0.7000000000000001,109,0.18,966,1.2000000000000002,156.22,17.47,-2.3,0
2023-11-06T07:00:00.000,17764.08,3835.55,6.68,23.3,0.7000000000000001,136,0.18,966,1.3,162.31,18.1,-2.3,0
2023-11-06T08:00:00.000,18350.03,4130.89,6.94,22.400000000000002,0.8,149,0.18,966,1.3,159.35,19.16,-2.3,0
2023-11-06T09:00:00.000,19232.55,5275.49,6.74,21.6,0.9,144,0.18,966,1.3,149.92000000000002,20.21,-2.2,0
2023-11-06T10:00:00.000,19774.13,5993.26,6.28,20.700000000000003,1,131,0.18,966,1.2000000000000002,138.26,21.57,-2.1,0
2023-11-06T11:00:00.000,20512.25,6691.63,5.73,19.5,1.2000000000000002,124,0.18,966,1.2000000000000002,125.92,23.86,-1.7,0
2023-11-06T12:00:00.000,20893.68,7223.23,5.4,18.7,1.2000000000000002,124,0.18,966,1.2000000000000002,113.41,26.3,-1,0
2023-11-06T13:00:00.000,20979.38,7542.64,5.15,17.900000000000002,1.3,129,0.18,967,1.3,101.04,29.16,-0.3,0
2023-11-06T14:00:00.000,21153.55,7749.5,5.25,17.8,1.2000000000000002,130,0.18,967,1.3,88.68,30.7,0.30000000000000004,0
2023-11-06T15:00:00.000,21261.38,7962.68,5.06,21.900000000000002,1.7000000000000002,123,0.18,968,1.3,77.56,25.19,1.1,0
2023-11-06T16:00:00.000,21276.88,7928.48,5.12,25,2,131,0.18,968,1.4000000000000001,67.23,21.56,1.5,0
2023-11-06T17:00:00.000,20847.7,7470.83,5.13,29,1.9000000000000001,194,0.18,968,1.4000000000000001,58.52,15.96,0.6000000000000001,0
2023-11-06T18:00:00.000,20378.3,6911.2,5.42,31.5,2.5,217,0.18,967,1.4000000000000001,52.300000000000004,14.77,1.5,0
2023-11-06T19:00:00.000,19968.65,6596.19,5.43,32.7,2.6,224,0.18,966,1.3,49.550000000000004,14.17,1.9000000000000001,0
2023-11-06T20:00:00.000,20505.92,6176.08,5.7,33.5,2.7,231,0.18,965,1.3,50.83,13.41,1.8,0
2023-11-06T21:00:00.000,20424.7,5477.68,5.59,33.7,2.7,238,0.18,965,1.3,55.870000000000005,12.91,1.4000000000000001,0
2023-11-06T22:00:00.000,22378.6,4834.29,5.73,33.300000000000004,2.5,242,0.18,964,1.3,63.77,12.85,1,0
2023-11-06T23:00:00.000,21720.78,4480.53,5.19,31.900000000000002,1.5,245,0.18,964,1.2000000000000002,73.58,13.74,0.8,0
2023-11-07T00:00:00.000,21241.25,4247.83,5.16,28.900000000000002,0.8,260,0.17,964,1.2000000000000002,84.55,16.29,0.8,0
2023-11-07T01:00:00.000,20603.72,4075.72,5,28,0.30000000000000004,288,0.17,964,1.1,96.52,16.91,0.6000000000000001,0
2023-11-07T02:00:00.000,20074.28,3834.33,5.18,26.900000000000002,0.1,81,0.17,965,1.1,108.8,18.07,0.6000000000000001,0
2023-11-07T03:00:00.000,19755.95,3597.49,5.24,25.8,0.4,155,0.17,965,1,121.29,19.27,0.6000000000000001,0
2023-11-07T04:00:00.000,19755.07,3578.33,5.56,24.1,0.8,177,0.17,965,1,133.75,21.19,0.5,0
2023-11-07T05:00:00.000,19893.47,3635.33,5.98,22.900000000000002,1.1,183,0.17,965,1,145.8,22.56,0.4,0
2023-11-07T06:00:00.000,19241.35,3615.13,6.54,21.5,1.3,185,0.17,965,1.1,156.44,24.39,0.30000000000000004,0
2023-11-07T07:00:00.000,17542.97,3639.33,6.42,20.3,1.3,174,0.17,965,1.1,162.61,26.43,0.4,0
2023-11-07T08:00:00.000,18264.25,4074.44,6.93,18.900000000000002,1.3,156,0.17,965,1.1,159.61,29.44,0.7000000000000001,0
2023-11-07T09:00:00.000,19435.43,5027.91,6.6,17.6,1.3,143,0.17,965,1,150.12,32.72,1,0
2023-11-07T10:00:00.000,20151.22,6071.29,5.85,16.8,1.3,134,0.17,965,1,138.43,35.06,1.3,0
2023-11-07T11:00:00.000,20133.15,6613.3,5.49,16.2,1.3,127,0.17,965,1,126.07000000000001,36.85,1.4000000000000001,0
2023-11-07T12:00:00.000,20625.58,7043.72,5.03,15.8,1.4000000000000001,122,0.17,965,1.1,113.57000000000001,37.92,1.5,0
2023-11-07T13:00:00.000,20860.97,7361.68,5.21,15.600000000000001,1.4000000000000001,121,0.17,966,1.1,101.2,38.42,1.5,0
2023-11-07T14:00:00.000,20992.15,7643.76,5.11,16.3,1.3,123,0.17,966,1.1,88.84,36.79,1.5,0
2023-11-07T15:00:00.000,20985.28,7932.37,5.14,21.1,2.4000000000000004,126,0.17,966,1.1,77.76,27.740000000000002,1.7000000000000002,0
2023-11-07T16:00:00.000,21709.32,7766.34,5.26,24.5,2.6,153,0.17,967,1.1,67.46000000000001,23.6,2.4000000000000004,0
2023-11-07T17:00:00.000,21391.08,7365.67,5.06,27.3,2.7,186,0.17,966,1.1,58.78,19.93,2.3000000000000003,0
2023-11-07T18:00:00.000,20383.9,6763.27,5.58,29.5,3,205,0.17,966,1,52.59,16.740000000000002,1.7000000000000002,0
2023-11-07T19:00:00.000,19393.7,6235.6,5.84,30.900000000000002,3.3000000000000003,219,0.17,965,1,49.84,14.44,0.7000000000000001,0
2023-11-07T20:00:00.000,18658.6,5813.31,5.57,31.6,3.7,231,0.17,964,1,51.11,13.15,0,0
2023-11-07T21:00:00.000,18964.7,5395.44,5.83,31.700000000000003,3.8000000000000003,238,0.17,963,1,56.13,12.71,-0.4,0
2023-11-07T22:00:00.000,21874.85,4956.44,5.78,31.3,3.8000000000000003,243,0.17,963,1,63.99,12.790000000000001,-0.6,0
2023-11-07T23:00:00.000,21573.3,4771.12,5.3,30,3.2,244,0.17,963,1,73.77,13.59,-0.8,0
2023-11-08T00:00:00.000,21121.35,4510.35,5.25,25,1.5,246,0.17,963,1,84.72,18.11,-0.9,0
2023-11-08T01:00:00.000,20654.22,4320.74,5.2,22.200000000000003,1.5,246,0.17,963,1,96.67,20.900000000000002,-1.2,0
2023-11-08T02:00:00.000,20071.88,3938.88,5.17,21,1.6,248,0.17,964,1,108.93,21.92,-1.6,0
2023-11-08T03:00:00.000,19330.5,3631.7,5.24,19.700000000000003,1.6,252,0.17,964,1,121.42,22.92,-2.1,0
2023-11-08T04:00:00.000,19461,3583.99,5.58,18.5,1.5,255,0.17,965,1,133.89000000000001,23.8,-2.6,0
2023-11-08T05:00:00.000,19267.78,3578.93,5.88,17.6,1.4000000000000001,254,0.17,965,1,145.96,24.63,-2.9,0
2023-11-08T06:00:00.000,19030.9,3785.21,6.42,17.3,1.3,247,0.17,965,1,156.66,24.810000000000002,-3,0
2023-11-08T07:00:00.000,17151.38,3545.3,7.05,17,1.2000000000000002,232,0.17,965,1,162.9,25.150000000000002,-3.1,0
2023-11-08T08:00:00.000,17719.42,3823.92,7.16,16.2,1.1,211,0.17,965,1,159.87,26.66,-3,0
2023-11-08T09:00:00.000,19136.92,4583.73,6.93,15.200000000000001,1,201,0.17,966,1,150.32,29.29,-2.6,0
2023-11-08T10:00:00.000,19964.38,5136.29,6.71,14.700000000000001,0.9,202,0.17,966,1,138.6,31.91,-1.9,0
2023-11-08T11:00:00.000,20380.65,5775.55,5.98,14.3,0.6000000000000001,183,0.17,966,1,126.23,34.64,-1.1,0
2023-11-08T12:00:00.000,20497,6123.71,5.97,13.8,0.5,134,0.17,966,1,113.73,37.44,-0.5,0
2023-11-08T13:00:00.000,20705.78,6354.66,5.72,13.3,0.6000000000000001,110,0.17,967,1,101.37,39.9,-0.1,0
2023-11-08T14:00:00.000,20485.32,6627.04,5.85,13.4,0.7000000000000001,107,0.17,967,1,89,40.35,0.2,0
2023-11-08T15:00:00.000,20637.22,6641.35,5.77,16.900000000000002,1.4000000000000001,113,0.17,968,0.9,77.96000000000001,32.95,0.5,0
2023-11-08T16:00:00.000,20288.1,6435.83,5.82,20,1.5,141,0.17,968,0.9,67.69,26.63,0.2,0
2023-11-08T17:00:00.000,19913.53,6023.62,5.97,23,1.6,198,0.17,968,0.8,59.04,20.7,-0.7,0
2023-11-08T18:00:00.000,19099.03,5461.52,5.86,24.900000000000002,2.2,224,0.17,967,0.8,52.870000000000005,16.96,-1.9,0
2023-11-08T19:00:00.000,18364,5098.46,6.09,25.900000000000002,2.6,236,0.17,967,0.7000000000000001,50.13,14.5,-3.2,0
2023-11-08T20:00:00.000,16772.38,4646.75,6.07,26.400000000000002,2.9000000000000004,241,0.17,966,0.7000000000000001,51.39,12.71,-4.5,0
2023-11-08T21:00:00.000,17920.9,4406.19,6.19,26.400000000000002,2.9000000000000004,243,0.17,965,0.7000000000000001,56.38,11.42,-6,0
2023-11-08T22:00:00.000,20248.88,4041.2,6.09,25.900000000000002,2.7,244,0.17,965,0.7000000000000001,64.21000000000001,10.74,-7.1,0
2023-11-08T23:00:00.000,19951.73,3769.51,5.8,24.700000000000003,2.2,241,0.17,965,0.6000000000000001,73.96000000000001,10.92,-7.9,0
2023-11-09T00:00:00.000,18888.75,3304.39,5.69,20.3,1,232,0.17,965,0.6000000000000001,84.87,14.41,-7.7,0
2023-11-09T01:00:00.000,18147,3106.34,5.54,18.1,1.2000000000000002,225,0.17,966,0.6000000000000001,96.81,16.29,-7.9,0
2023-11-09T02:00:00.000,17772.65,2966.9,6.07,17.5,1.2000000000000002,221,0.17,966,0.6000000000000001,109.07000000000001,16.89,-7.9,0
2023-11-09T03:00:00.000,17732.05,2868.56,6.66,17.400000000000002,1,216,0.17,967,0.6000000000000001,121.55,17.07,-7.9,0
2023-11-09T04:00:00.000,17744.77,2916.82,7.14,17,0.5,180,0.17,967,0.6000000000000001,134.03,17.59,-7.8,0
2023-11-09T05:00:00.000,18077.58,2959.24,7.52,16,0.6000000000000001,106,0.17,967,0.6000000000000001,146.12,18.91,-7.7,0
2023-11-09T06:00:00.000,18637.45,3043.56,7.76,14.700000000000001,0.8,90,0.17,967,0.6000000000000001,156.87,21.03,-7.4,0
2023-11-09T07:00:00.000,16356.32,2821.01,7.58,13.3,0.9,76,0.17,967,0.6000000000000001,163.18,23.86,-6.9,0
2023-11-09T08:00:00.000,16447.63,2855.15,7.72,12.700000000000001,1.2000000000000002,71,0.17,967,0.6000000000000001,160.13,25.66,-6.5,0
2023-11-09T09:00:00.000,18817,3883.27,7.06,12.200000000000001,1.5,68,0.17,967,0.6000000000000001,150.51,26.75,-6.4,0
2023-11-09T10:00:00.000,19895.97,4890.12,7.13,11.8,1.7000000000000002,64,0.17,967,0.6000000000000001,138.77,27.05,-6.6,0
2023-11-09T11:00:00.000,18936.77,5309.6,6.13,11.5,1.8,60,0.17,967,0.6000000000000001,126.39,27.16,-6.8,0
2023-11-09T12:00:00.000,19165.1,5568.47,6.23,11.200000000000001,2,56,0.17,968,0.6000000000000001,113.89,27.54,-6.9,0
2023-11-09T13:00:00.000,19353.22,5844.77,5.97,11.100000000000001,2.1,53,0.17,968,0.6000000000000001,101.54,27.7,-6.9,0
2023-11-09T14:00:00.000,19208.78,6036.2,6.06,11.8,2.4000000000000004,50,0.17,969,0.6000000000000001,89.15,26.6,-6.8,0
2023-11-09T15:00:00.000,19106.9,6136.7,5.92,14.9,3.3000000000000003,48,0.17,969,0.6000000000000001,78.16,21.990000000000002,-6.7,0
2023-11-09T16:00:00.000,19011.13,6052.19,6.37,18.8,2.9000000000000004,52,0.17,969,0.6000000000000001,67.91,17.650000000000002,-6.3,0
